budget;target_energy;irradiation_min;price_coeff;transport_cost;status;minimum_energy;maximum_affordable_energy;recommended_energy;installation_cost;selected_panel;selected_battery;selected_inverter;scenario
29443935;4.4832;2.9491;1.3303;72235;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
1441739;7.3409;3.5755;0.9086;36304;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4994488;4.467;2.2061;1.2899;83577;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
17114504;0.9464;2.9842;1.0603;114468;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
9919422;7.8817;2.4426;1.0924;217715;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21260507;7.6784;3.2824;1.0836;115561;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10967536;0.6226;4.5395;0.87;100715;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
13412185;4.4231;3.5753;1.0387;142321;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
13861258;1.5271;2.8367;0.8997;114371;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11474311;5.0485;3.9766;1.2373;80897;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
5576354;1.248;3.6929;1.2724;200952;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
16730550;1.1282;4.21;0.9699;216398;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
16785184;7.8047;4.4383;1.0039;177198;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12125038;5.1273;4.8821;1.2919;58972;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
5177948;5.2554;2.3611;1.3235;201881;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10800582;2.6894;2.9049;1.2208;103711;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
5342246;7.4245;5.2961;0.8906;8301;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
24977569;5.4439;4.36;1.1577;96555;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10573618;1.5173;3.1393;1.3172;216427;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11180540;7.0493;2.8374;0.9611;18271;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
2221197;6.3187;5.3872;1.0212;119753;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
13125068;6.3605;3.5482;1.1625;7586;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
17255602;6.1591;3.4054;1.2573;64796;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
7328524;1.3815;3.9;1.3424;25898;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
2493286;0.2521;4.1576;1.0781;47318;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21267118;3.4119;4.3411;0.9742;47630;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11635163;0.776;3.9802;1.1217;204231;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4730718;6.4893;4.1183;1.1109;145545;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
15790054;0.9865;3.665;0.9065;124573;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
7488834;4.2347;3.36;0.9296;107129;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
20767746;6.1299;4.216;0.907;102382;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
22538408;1.5105;3.3864;0.8813;119828;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
9954761;3.0259;4.7751;0.9753;249466;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
28619077;6.7535;3.5645;1.3093;177360;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
29340839;0.8242;4.9631;1.335;42561;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
25416923;3.6898;2.7664;0.9221;139892;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
23058072;4.4073;3.8615;1.3006;37832;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
7495901;1.2306;5.154;1.2223;155502;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
19940136;0.8897;3.2646;1.23;161657;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
7559608;6.4195;3.0049;0.9309;122280;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21918628;3.1894;4.6574;0.9038;70911;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
28717339;6.4718;2.2102;0.8897;117728;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
22859669;5.9016;5.0294;1.1995;83999;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
19069973;7.6835;3.5138;0.8986;197967;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
20519119;1.7289;3.1122;0.9976;6380;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
28705680;5.1685;2.7301;1.2412;1709;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10971489;7.4379;2.7327;0.8754;76957;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
19165114;6.4797;3.8677;1.2915;136199;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21958497;6.2729;3.0994;1.2222;134952;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
15163338;1.7938;4.0997;0.8639;202458;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4420554;1.8742;3.5957;1.0992;216539;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
27903563;1.7331;4.2666;0.9016;238306;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21830942;3.58;3.2293;0.8756;27057;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
15248447;2.1595;4.058;0.9667;147905;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3160436;5.6985;2.4924;1.0595;113789;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11390671;6.8968;2.2143;1.3418;49149;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
28172210;6.7252;4.6134;1.2091;226644;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3048316;2.4251;3.2024;1.1506;233120;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10595471;3.7181;2.6352;1.0131;65252;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
15664651;2.3802;2.662;1.2877;46338;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
2363996;0.6757;3.833;0.9833;11634;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6178852;7.5404;3.8834;0.8978;54575;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12844978;2.7155;2.288;1.3488;53298;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
27716421;5.6265;5.2683;1.1926;29901;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
9636917;7.6672;3.3603;1.1037;53054;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
18588088;0.2899;4.7417;1.3188;198374;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
17395178;0.8008;4.1585;0.8762;84571;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6346349;6.6024;3.6239;1.3273;247538;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
5062770;6.0942;5.2827;1.2835;117383;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
20891939;1.0431;3.7342;1.3228;148831;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
1154433;2.3941;2.5172;1.3477;167367;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10811045;6.6492;3.293;1.1211;103137;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
22176656;4.3169;2.9808;1.3015;19143;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10820307;3.7553;4.1016;0.9986;196330;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
2177421;1.4581;3.0955;1.3456;41198;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
14463314;5.3308;2.3194;0.9054;108691;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
1619621;6.9753;2.2085;1.0524;93265;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11601662;1.9483;2.5267;1.1213;35842;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
16573896;4.79;3.6119;1.2936;84341;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12838401;6.6048;3.4484;1.287;52282;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12442429;0.8365;4.627;1.2077;19264;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4364229;2.5895;3.5325;1.3239;60038;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
7367631;6.3693;4.376;0.9738;137643;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
27889642;1.3263;3.315;1.0024;167288;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
1961093;3.8914;2.8419;0.9352;141747;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
27881898;5.2241;2.572;1.0969;163380;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
20321188;3.9441;4.0203;1.0581;45371;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
23326666;1.2857;3.8467;1.2292;150461;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
15304783;6.352;4.7931;1.2449;244295;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
29242982;3.1548;2.6576;0.906;186103;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
2992132;3.728;3.4113;1.2873;26381;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
14259252;0.4153;2.3328;0.9573;189046;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6046752;6.1399;3.7478;1.1581;46244;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
13269963;3.398;5.3821;1.3416;189501;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3536311;7.5152;3.1874;1.0537;51392;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
23599978;4.2404;3.8089;1.1447;219581;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
19558886;2.3934;2.9471;1.0192;4394;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
1768327;2.0851;4.3794;1.3384;66417;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12023841;1.7108;3.5756;1.2725;214641;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
8928783;7.0854;4.207;1.0116;203552;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
29980514;6.2072;3.1552;0.8964;64187;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
16932632;1.1643;3.6765;1.1311;53342;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
19283399;0.7092;3.1365;1.0477;150714;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6772572;7.7355;2.3213;0.9475;17540;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
23942105;5.7581;2.9619;1.1407;67373;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
20487927;6.9468;4.1857;1.2327;23030;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
5540473;5.2423;3.4868;1.2668;109811;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
23502981;1.1893;3.4399;1.1341;118033;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3434468;3.1554;4.8884;1.299;85709;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
8394648;7.2252;4.7878;0.8519;249047;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
13365173;1.7552;2.2506;0.8816;117250;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21305428;2.3276;3.8913;1.1099;203555;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
22464085;2.0451;5.1463;1.2015;12706;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4195111;3.1356;4.4557;1.2866;146134;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
2695244;6.807;5.2882;1.2569;205477;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6922589;4.2593;4.1579;1.1279;159252;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
2385209;5.1801;3.2989;1.1689;57970;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
20329741;3.3663;2.2685;0.9592;52820;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4949894;7.4282;3.6535;1.0974;19363;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6125402;0.7945;3.0038;1.2843;131623;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6049330;5.6118;4.8768;0.9093;101158;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6001141;6.5066;2.5666;0.8818;185174;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
27500072;6.8082;2.3293;1.0825;158083;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4114742;2.9305;2.6686;1.0175;143522;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
5162665;3.5904;3.5958;1.3003;175089;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10414146;7.0171;4.4971;0.9658;203100;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
8010814;6.8691;2.9909;0.9696;179336;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
26306877;4.4259;4.7776;1.2067;222102;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
9492272;5.7025;4.2283;0.8773;160034;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
14469976;7.9887;3.9999;1.2145;143094;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
9421284;1.474;3.8476;1.0468;4213;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
19205852;0.7235;3.0162;1.2184;74857;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12811424;3.461;3.9776;0.9717;83717;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
22242613;2.5451;5.0844;0.9633;33859;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12578134;1.7015;3.6121;0.9439;23471;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10315896;4.6728;5.0214;0.8811;161416;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
29724862;7.9984;4.6057;1.0709;234065;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
24815537;3.9341;2.8471;0.9562;73691;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4787815;0.3096;3.8492;0.9334;18506;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
18297004;4.4364;4.738;0.9866;71240;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11764563;2.4555;3.5634;1.0951;104227;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
7306928;4.7848;3.8794;1.1731;61033;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
25803451;1.4452;4.7508;0.9815;72812;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3816805;4.6572;3.2905;1.0457;179890;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
18396635;1.09;2.7749;0.9099;1907;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3161477;3.7019;3.3165;0.9461;82112;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
14011913;3.3472;2.9907;0.9286;212187;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
13801843;7.1463;4.4209;1.1506;119013;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10829975;3.0725;4.124;1.0222;217529;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4036924;6.8006;4.9761;1.0299;22067;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
27836714;1.9763;4.3064;1.3106;74493;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12041395;6.2908;4.1423;0.9193;157704;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6767300;2.871;3.0945;1.0274;208272;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4863442;6.7255;2.2392;0.9147;28460;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3622344;7.9419;3.4599;0.951;222228;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
27346964;6.5702;4.6574;1.124;155403;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
7489199;4.0629;2.4131;1.0056;67510;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6904002;5.6346;4.5194;1.2958;118596;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
16515680;1.2853;3.4257;1.0833;23710;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10720542;1.7526;3.3933;1.2303;58978;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
14911809;0.8543;4.3463;1.1848;111679;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11893839;3.3153;2.9754;1.2391;184537;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
17110091;6.3654;2.4576;0.8864;91136;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
18234806;4.5353;4.8018;1.199;229161;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
28508748;2.0188;5.0989;1.3177;229107;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
18587141;5.2886;3.5114;1.206;212241;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
24867861;6.0304;3.2835;0.9392;76318;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
9578344;0.3267;4.175;1.0258;193977;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
6237939;3.4099;2.7673;1.3431;197838;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
11289098;6.9449;3.1206;1.2284;93705;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
26586561;5.1959;3.4782;1.2298;187358;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
9469042;3.0584;2.3268;1.1222;239337;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
12863934;3.1356;2.2948;1.0246;241989;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
24201417;4.6903;4.0176;1.1451;223539;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
24424983;5.6393;3.6643;0.9749;102056;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
23388769;5.349;5.19;1.2627;59444;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3316372;0.4243;4.8805;0.8905;158650;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
24659445;1.7727;4.0122;0.9418;133874;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
18254285;4.5053;3.7915;1.1331;16323;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
5342467;4.7849;4.7792;0.9507;2169;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
29975200;6.3944;5.2911;0.9168;159883;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
3589018;1.6437;4.7734;0.8557;233993;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
4349935;6.9568;3.3436;1.1203;128392;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
8594787;3.2632;2.7688;1.1796;7056;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
17023270;3.8823;5.3263;1.0261;136836;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
1761160;6.8966;3.635;1.0367;33619;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21690124;6.5927;2.9238;0.8591;172095;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
19587388;2.2872;4.3369;1.1899;146106;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
21256946;4.6671;4.4863;1.0964;115507;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
10672759;5.0147;2.5901;1.177;41243;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
23376225;5.4396;2.2686;0.9208;174997;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
26490019;3.5363;3.5252;0.9503;240006;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
20995351;5.6201;3.2937;1.3001;236192;"no_catalog_solution";"";"";"";"";"";"";"";"Tensions incompatibles"
